# ModEM impedance data exported from USArray EMTF XML (PIMSR)
# period(s) code lat lon x(m) y(m) z(m) component Re Im error
> Full_Impedance
> exp(-i\omega t)
> [V/m]/[T]
> 0.00
> 45.2380 -110.6043
> 20 5
7.314290e+00 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 4.553346e-03 2.335804e-03 2.558757e-04
1.051877e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 4.345633e-03 2.764691e-03 2.575269e-04
1.512718e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 3.679859e-03 2.790035e-03 2.308986e-04
2.175459e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 2.898725e-03 2.715013e-03 1.985818e-04
3.128555e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 2.197676e-03 2.472521e-03 1.654021e-04
4.499215e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 1.618022e-03 2.078780e-03 1.317130e-04
6.470378e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 1.174677e-03 1.675095e-03 1.022962e-04
9.305132e+01 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 8.856546e-04 1.308053e-03 7.898395e-05
1.338183e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 7.037146e-04 9.957351e-04 6.096521e-05
1.924458e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 5.905289e-04 7.533251e-04 4.785977e-05
2.767587e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 5.220096e-04 5.786758e-04 3.896664e-05
3.980102e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 4.656229e-04 4.659505e-04 3.293610e-05
5.723835e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 4.135698e-04 3.913407e-04 2.846874e-05
8.231519e+02 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 3.582311e-04 3.389294e-04 2.465779e-05
1.183785e+03 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 2.983198e-04 2.927117e-04 2.089706e-05
1.702416e+03 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 2.446342e-04 2.562973e-04 1.771540e-05
2.448267e+03 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 2.061955e-04 2.182425e-04 1.501219e-05
3.520883e+03 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 1.611580e-04 1.869189e-04 1.234003e-05
5.063427e+03 MTG15 45.1782 -112.5238 -6637.2 -150024.4 0.0 ZXY 1.164646e-04 1.584507e-04 9.832425e-06
