# ModEM impedance data exported from USArray EMTF XML (PIMSR)
# period(s) code lat lon x(m) y(m) z(m) component Re Im error
> Full_Impedance
> exp(-i\omega t)
> [V/m]/[T]
> 0.00
> 43.3113 -110.6948
> 20 5
7.314290e+00 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 5.048685e-03 -1.248563e-04 2.525114e-04
1.105486e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 6.844525e-03 5.865355e-03 4.506936e-04
1.670838e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 4.634063e-03 5.480744e-03 3.588631e-04
2.525313e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 3.688611e-03 4.941828e-03 3.083323e-04
3.816773e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 2.509603e-03 4.031720e-03 2.374493e-04
5.768692e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 1.695108e-03 3.078353e-03 1.757103e-04
8.718834e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 1.145727e-03 2.316135e-03 1.292011e-04
1.317769e+02 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 7.947743e-04 1.680275e-03 9.293800e-05
1.991684e+02 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 5.879599e-04 1.221053e-03 6.776183e-05
3.010243e+02 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 4.569877e-04 8.573071e-04 4.857503e-05
4.549698e+02 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 3.882446e-04 6.055031e-04 3.596415e-05
6.876439e+02 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 3.415736e-04 4.247047e-04 2.725099e-05
1.039309e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 3.137272e-04 3.240027e-04 2.255009e-05
1.570817e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 2.878077e-04 2.600503e-04 1.939455e-05
2.374142e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 2.492411e-04 2.189263e-04 1.658688e-05
3.588291e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 2.084262e-04 1.899494e-04 1.409984e-05
5.423364e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 1.668563e-04 1.625094e-04 1.164585e-05
8.196903e+03 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 1.158179e-04 1.612238e-04 9.925585e-06
1.238884e+04 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 6.903317e-05 1.928265e-04 1.024056e-05
1.872457e+04 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZXY 1.416008e-04 1.861630e-04 1.169481e-05
7.314290e+00 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -1.181790e-02 -4.960521e-03 6.408383e-04
1.105486e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -1.137049e-02 -6.500517e-03 6.548756e-04
1.670838e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -7.929400e-03 -8.041829e-03 5.646822e-04
2.525313e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -6.001402e-03 -7.125472e-03 4.658036e-04
3.816773e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -4.311044e-03 -6.341371e-03 3.833995e-04
5.768692e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -2.811128e-03 -5.026603e-03 2.879635e-04
8.718834e+01 IDJ15 43.4197 -112.4320 12036.8 -140309.8 0.0 ZYX -1.798344e-03 -3.740027e-03 2.074960e-04
